은행명,상품종류,상품이름,조항,조항이름,조항내용
우리은행,적금,「우리 퍼스트 적금 2」특약,제8조,우대이율,"이 적금은 아래 각 호의 우대조건을 충족하는 경우 각 호별 신규일 당시 영업
점 및 우리은행 홈페이지에 고시된 우대이율을 적용합니다.
단, 우대이율은 우리은행 상품·서비스 마케팅 동의주1) 항목 중 전화(휴대폰)나 SMS 중 하나 이상 동의 후 만기해지 시점까지 유지한 경우 제공되며, 계약기
간 만료 전 중도 해지한 계좌에 대해서는 적용하지 않습니다.
1. 직전반기말일 기준 우리은행 계좌 미보유 고객
2. 직전 6개월동안주2) 우리은행 예적금 상품 미보유 고객 주1) 마케팅 동의가 불가능한 14세 미만은 상품·서비스 마케팅 동의여부를 확인하지 않고 각 호별 우대금리 충족시 우대이율을 적용합니다.
주2) 이 적금 가입일 전일부터 6개월동안"
우리은행,적금,「우리 퍼스트 적금 2」특약,제9조,중도해지이율,이 적금을 만기일 전에 지급 청구할 때는 신규일 당시 영업점 및우리은행 홈페이지에 고시한 중도해지이율을 적용합니다.
우리은행,적금,「우리 퍼스트 적금 2」특약,제10조,만기 후 이율,이 적금은 만기 후 해지 시 만기일 당시 영업점 및 우리은행 홈페이지에 고시한 만기 후 이율을 적용합니다.
우리은행,적금,「우리 퍼스트 적금 2」특약,제11조,세제혜택,이 적금은 가입자 본인의 비과세종합저축 한도 내에서 비과세종합저축으로 가입할 수 있습니다.
우리은행,적금,「우리 퍼스트 적금 2」특약,제12조,계약해지방법,"이 적금은 영업점, 우리은행 인터넷뱅킹 또는 스마트뱅킹을 통한 해지할 수 있습 니다.
※ 만기가 휴일(관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자의 날)인 경우, 직전 영업일에 해지하면 ‘만기앞당김 지급’과 ‘중도해지’가 아닌 ‘만기해지’로 적용되며, 이자는 일수
로 계산하여 지급됩니다."
우리은행,적금,「우리 퍼스트 적금 2」특약,제13조,중도인출,"이 적금은 초입금을 제외한 지정 입금 건별로 중도인출이 가능하며, 만기해지 포함 총 3회로 한정합니다. 이 때 중도인출 금액에 대해서
제 9조의 중도해지 이자율을 적용합니다."
우리은행,적금,「우리 퍼스트 적금 2」특약,제14조,제한사항,"① 이 적금은 공동명의 가입 및 양도에 의한 명의변경이 불가합니다.
② 이 적금은 만기 앞당김 해지가 불가합니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2025.05.29 약관 제정 - -
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다."
우리은행,적금,「우리 퍼스트 정기적금」특약,제1조,약관의 적용,"① 이 특약은 「우리 퍼스트 정기적금」(이하 ‘이 적금’이라 합니다) 거래에 대하여 적용하고, 이 특약에서 정하지 않은 사항은 「예금거래기본약관」 및 「적립식예금약관」을 적용합니다.
② 이 적금의 거래과정에서 발생하는 전자금융거래에 관한 사항은 「전자금융거래기본약관」을 적용합니다."
우리은행,적금,「우리 퍼스트 정기적금」특약,제2조,예금종류,이 적금의 종류는 정기적금(정액적립식)으로 합니다.
우리은행,적금,「우리 퍼스트 정기적금」특약,제3조,가입대상,"이 적금의 가입대상은 실명의 개인으로 1인 1계좌에 한하여 가입 가능하며, 개인사업자 및 임의단체는 가입이 불가합니다."
우리은행,적금,「우리 퍼스트 정기적금」특약,제4조,가입방법,이 적금은 우리은행 “스마트뱅킹”을 통해 가입 가능합니다.
우리은행,적금,「우리 퍼스트 정기적금」특약,제5조,저축기간,이 적금의 저축기간은 가입일부터 12개월입니다.
우리은행,적금,「우리 퍼스트 정기적금」특약,제6조,적립한도 및 저축방법,이 적금은 매월(해당월의 초일부터 말일까지) 50만원 이하 지정금액(원단위)을 저축할 수있습니다.
우리은행,적금,「우리 퍼스트 정기적금」특약,제7조,이율의 적용,"이 적금의 기본이율은 가입일 당시 영업점 및 우리은행 홈페이지에 게시한 이율을 적용하며, 우대이율은 제8조에서 정하는 조건을 충족하는 경우 적용합니다."
우리은행,적금,「우리 퍼스트 정기적금」특약,제8조,우대이율,"이 적금은 다음 조건을 충족할 경우 최대 연 3.00%p까지 우대이율을 제공합니다.
- 직전 1년 동안 우리은행 예적금 미보유 고객 단, 우리은행 입출금 계좌에서 자동이체 되고, 우리은행 상품·서비스 마케팅 동의 항목 중 전화(휴대폰)나 SMS 중 하나 이상 동의한 경우 제공되며, 계약기간 만료 전중도 해지한 계좌에 대해서는 적용하지 않습니다."
우리은행,적금,「우리 퍼스트 정기적금」특약,제9조,중도해지이율,이 적금을 만기일 전에 지급 청구할 때는 신규일 당시 우리은행 영업점 및홈페이지에 고시한 중도해지이율을 적용합니다.
우리은행,적금,「우리 퍼스트 정기적금」특약,제10조,만기 후 이율,이 적금은 만기 후 해지 시 만기일 당시 우리은행 영업점 및 홈페이지에 고시한 만기 후 이율을 적용합니다.
우리은행,적금,「우리 퍼스트 정기적금」특약,제11조,세제혜택,이 적금은 가입자 본인의 한도 내에서 비과세종합저축으로 가입할 수 있습니다.
우리은행,적금,「우리 퍼스트 정기적금」특약,제12조,계약해지방법,"이 적금은 은행 창구 방문 및 인터넷뱅킹, 스마트뱅킹을 통한 해지가 가능합니다.
※ 만기가 휴일인 경우, 직전 영업일에 해지 시 ‘만기앞당김 지급’과 ‘중도해지’가 아닌 ‘만기해지’로 적용되며, 이자는 일수로 계산하여 지급"
우리은행,적금,「우리 퍼스트 정기적금」특약,제13조,명의변경,이 적금은 양도에 의한 명의변경이 불가합니다.
우리은행,적금,「우리 퍼스트 정기적금」특약,제14조,제한사항,"이 적금은 공동명의로 가입할 수 없습니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2023.05.17 약관 제정 - -
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다."
우리은행,적금,「우리WON모바일 적금」특약,제1조,약관의 적용,"① 본 특약은 「우리WON모바일 적금」(이하 ‘이 적금’이라 합니다.) 거래에 적용되며, 본 특약에서 정하지 않은 사항은 「예금거래기본약관」 및 「적립식예금약관」을 따릅니다.
② 이 적금의 거래과정에서 발생하는 전자금융거래에 관련된 사항은 「전자금융거래기본약관」을 따릅니다.
③ 우리은행 ‘계좌간 자동이체’를 통해 이 적금에 저축하는 경우 「계좌간 자동이체 약관」을 적용합니다. 단, 다른 금융회사를 통해 자동이체 하는 경우 해당 금융회사가 정한 내용에 따릅니다."
