은행,상품종류,상품이름,조항,조항이름,조항내용
KB_bank,기타,「KB Young Youth 통장」 특약,5,적용이율,"① 이 통장의 기본이율은 결산일 현재 영업점에 게시한 기본이율을 적용합니다.
② 이 통장의 가입자가 제6조에서 정한 저금통 서비스를 이용하는 경우, 저금통의 매일의 최종잔액에 대하여
결산일 현재 영업점에 게시한 특별이율을 적용하며, 그 외의 잔액에 대하여는 제①항에서 정한 기본이율을
적용합니다."
KB_bank,기타,「KB Young Youth 통장」 특약,6,부가서비스,"이 통장 가입자에 대하여 “저금통 서비스”와 “수수료 면제서비스”가 제공됩니다.
① 저금통 서비스
이 통장 가입자 계좌의 출금가능 잔액 범위 내에서 아래의 1, 2호에 따라 설정한 금액에 제5조 ②항에서
정한 특별이율을 제공하는 것을 “저금통”이라 합니다."
KB_bank,기타,「KB Young Youth 통장」 특약,5,②항에서 정한 특별이율을 받기 위하여 출금(이체) 불가한 금액을 정하는 것을 ‘저금통 설정’이라,"하며, 저금통으로 설정된 잔액을 출금(이체) 가능한 금액으로 차감하는 것을 ‘저금통 해제’라 합니다.
1. 저금통 설정, 해제는 횟수 제한 없이 영업점 및 인터넷뱅킹, KB스타뱅킹을 통하여 거래할 수 있습니다.
2. 저금통 설정은 최대 100만원까지 1만원 단위로 할 수 있으며, 저금통의 매일의 최종잔액에 대하여 제5
조 ②항에 따라 결산일 현재 영업점에 게시한 특별이율을 적용합니다.
3. 저금통으로 설정된 금액은 계좌 출금(이체)이 불가하며, 필요금액만큼 저금통 해제 처리 후 계좌 출금(이
체)이 가능합니다.
4. 다른 예금 상품으로 전환하는 경우 저금통은 자동으로 해제됩니다.
5. 다른 예금 상품에서 이 상품으로의 전환하는 경우, 도래하는 결산일 저금통 설정이 가능합니다.
6. 거래 정정 등 부득이한 사유로 저금통 설정금액보다 실제 잔액이 더 적은 경우에는 실제 잔액에 대하여"
KB_bank,기타,「KB Young Youth 통장」 특약,5,②항에 따라 결산일 현재 영업점에 게시한 특별이율을 적용합니다.,"② 수수료 면제 서비스
전월 중 이 통장에서 KB국민카드(신용/체크/KB국민비씨카드 포함) 결제실적이 있는 경우 이번 달
11일부터 다음 달 10일까지 전자금융(인터넷뱅킹, 폰뱅킹, 모바일뱅킹)의 이체 수수료(다른 은행으로 보낼
때)와 KB국민은행 자동화기기 시간외 출금수수료를 면제합니다. 이 때 면제 횟수는 제한이 없습니다.
※ 단, 이 통장의 신규(또는 전환)일부터 다음 다음 달 10일까지는 은행 거래실적에 관계없이 면제"
KB_bank,기타,「KB Young Youth 통장」 특약,7,전환계좌의 이율적용 기준,"① 다른 예금에서 이 통장으로 전환한 경우에는 전환일이 속한 결산기(지난 결산일부터 결산일 전일까지)에
대해서는 기존 예금의 이율을 적용하고, 그 다음 결산기부터 제5조에서 정한 이율(이하 “이 통장의 이율”이라
함)을 적용합니다.
② 이 통장에서 다른 예금으로 전환한 경우에는 전환일이 속한 결산기에 대해서는 이 통장의 이율을 적용하고,
그 다음 결산기부터 전환된 예금의 이율을 적용합니다."
KB_bank,기타,「KB Young Youth 통장」 특약,8,명의변경,"이 예금은 상속, 양도에 의한 명의변경이 불가합니다."
KB_bank,기타,「KB Young Youth 통장」 특약,9,거래방법,"이 통장의 신규는 영업점 및 KB스타뱅킹을 통해 가능합니다.
이 통장의 해지는 영업점을 통해 가능합니다."
KB_bank,예/적금,「KB 가맹점우대적금」특약,1,적용범위,"KB가맹점우대적금(이하 '이 적금'이라 함)거래는 이 특약을 적용하며 이 특약에서 정하지 아니한
사항은 예금거래기본약관 및 적립식예금약관을 적용합니다."
KB_bank,예/적금,「KB 가맹점우대적금」특약,2,가입대상,"① 이 적금의 가입대상은 만 14세 이상의 실명의 개인(개인사업자 포함), 법인, 임의단체로 합니다.
(단, 금융기관은 제외)
② 이 적금은 1인(업체) 당 최대 5계좌까지 가입 가능합니다."
KB_bank,예/적금,「KB 가맹점우대적금」특약,3,예금과목 및 계약기간,"이 적금의 예금과목은 정기적금으로 하며 계약기간은 6개월 이상 ~ 36개월 이내 월 단위 또는 일
단위로 합니다."
KB_bank,예/적금,「KB 가맹점우대적금」특약,4,저축방법 및 저축한도,"이 적금은 초회 1만원 이상 2회차 이후 1천원이상 원단위로 월 1천만원이내에서 만기일 1개월
전까지 저축할 수 있습니다. 단, 계약기간의 2/3가 경과한 이후에는 이미 적립한 금액의 2/3를
초과하여 입금은 할 수 없습니다."
KB_bank,예/적금,「KB 가맹점우대적금」특약,5,이  자,"① 이 적금의 이자는 저축금마다 입금일부터 만기일 전(前)일까지의 기간에 대해 가입일 당시
영업점 및 KB국민은행 홈페이지에 게시한 이율 (이하 ‘기본이율’이라 합니다) 로 셈하여 원금과
함께 지급합니다.
② 거래처가 만기일 전에 지급 청구한 때에는 저축금마다 입금일부터 지급일 전날까지의 기간에
대해 가입일 당시 영업점에 게시한 중도해지이율로 셈한 이자를 원금에 더하여 지급합니다.
③ 거래처가 만기일 후 지급 청구한 때에는 만기지급액에 만기일부터 지급일 전날까지 기간에
대해 가입일 당시 영업점에 게시한 만기 후 이율로 셈한 이자를 더하여 지급합니다."
KB_bank,예/적금,「KB 가맹점우대적금」특약,6,우대이율,"이 적금은 가맹점결제계좌, KB국민카드, 사업성공 우대이율을 제공합니다. 단, 모든 우대이율은
만기해지 계좌에 대하여 계약기간 동안 신규가입일 당시 영업점 및 KB국민은행 홈페이지에
게시한 이율을 적용합니다.
신규일로부터 3개월이 되는 날이 속한 달에 KB국민은행
가맹점결제계좌
계좌로 KB국민카드(KB국민비씨카드 포함) 가맹점 대금
우대이율
이체실적(공동망 가맹점 매입분 포함)이 있는 경우
신규일로부터 3개월이 되는 날이 속한 달에 30만원 이상의
KB국민카드 주
KB국민카드(신용/체크, 개인/기업, KB국민비씨카드 포함) 이용실적
우대이율
(매입전표만 인정)이 있는 경우
사업성공 우대이율 만기해지시 적립금액(이자금액은 제외)이 1천만원 이상인 경우
주가족카드이용실적은본인회원의실적에합하여계산하고본인회원적금가입시만우대이율을적용함.      ,"
KB_bank,예/적금,「KB 가맹점우대적금」특약,7,특별중도해지,"① 계약기간을 12개월 이상으로 가입하고 계약기간의 2/3이상 경과 한 날로부터 만기일 전일
까지의 기간 중에 이 적금 가입자의 명의로 사업장 구입·임차, 창업을 할 경우 특별중도
해지가 가능합니다.
② 특별중도해지 시에는 기본이율을 적용하며 제6조에서 정하는 우대이율은 적용하지 않습니다."
KB_bank,예/적금,「KB 가맹점우대적금」특약,8,부가서비스 (내맘대로 자동이체 서비스),"아래 ① 과 ② 중 선택하여 자동이체 신청이 가능하며, ①과 ②를 중복하여 신청은 할 수
없습니다.
① 매영업일 이체
② 최대 6개(예:5일,10일,15일,20일,25일,30일)까지 개별일 이체
③ ① 을 신청한 계좌만 KB국민은행 결제계좌로 당일 영업시간내에 입금된 KB국민카드 가맹점
대금 중 고객이 신청한 비율에 해당되는 금액으로 이체가 가능합니다.
④ 이 약관에서 정하지 아니한 사항은 계좌간 자동이체 약관 (KB국민은행 홈페이지에서 확인할
수 있습니다.) 에서 정하는 바에 따릅니다."
KB_bank,기타,「KB 골든라이프연금우대통장」특약,1,적용범위,"KB골든라이프연금우대통장(이하 '이 통장'이라 합니다)거래는 이 특약을 적용하며, 이 특약에서
정하지 않은 사항은 예금거래기본약관 및 입출금이자유로운예금약관을 적용합니다."
KB_bank,기타,「KB 골든라이프연금우대통장」특약,2,가입대상,"이 통장의 가입대상은 실명의 개인으로 하며, 1인 1계좌에 한합니다."
KB_bank,기타,「KB 골든라이프연금우대통장」특약,3,예금과목,이 통장의 예금과목은 저축예금으로 합니다.
KB_bank,기타,「KB 골든라이프연금우대통장」특약,4,기본이율,이 통장의 기본이율은 결산일 현재 영업점에 고시한 기본이율을 적용합니다.
KB_bank,기타,「KB 골든라이프연금우대통장」특약,5,우대이율,"결산일 현재 영업점에 고시한 우대이율을 적용합니다.
주)① 적용대상 : 결산일 전월 말일을 기준으로 직전 3개월 동안 이 통장으로 대상연금이
입금된 건수에 따라 우대이율을 차등 적용합니다.단, 이 통장의 우대이율은
변경될 수 있으며 금리 변경 시에는 변경일부터 바뀐 금리가 적용됩니다.
②적용금액 : 이 통장의 결산기 평균잔액 중 1백만원 이하의 금액까지는 우대이율을 적용
하며, 1백만원을 초과하는 금액에 대하여는 기본이율을 적용"
KB_bank,기타,「KB 골든라이프연금우대통장」특약,6,수수료 면제 서비스,"이 통장으로 전월 아래 대상실적 중 하나 이상 발생한 경우 이번달 11일부터 다음달 10일까지
이 통장에서 발생하는 아래 수수료를 면제합니다.
※ 단, 이 통장의 신규(또는 전환)일부터 다음 다음 달 10일까지는 은행 거래실적에 관계없이 면제합니다.
① 전자금융(인터넷뱅킹, 폰뱅킹, 모바일뱅킹) 이체수수료(다른은행으로 보낼 때)
② KB국민은행 자동화기기 시간외출금수수료
③ KB국민은행 창구를 이용하여 이 통장에서 출금과 동시에 다른은행으로 이체할 때 발생하는
송금수수료(월5회)
④ 납부자자동이체(타행 자동이체포함)수수료"
KB_bank,기타,「KB 골든라이프연금우대통장」특약,7,환율우대 서비스,"① 이 통장 보유 고객 : KB국민은행 창구에서 외국통화매매시 현찰매매마진율의 30%를 우대
② 이 통장을 보유하고 전월 우대이율 적용대상에서 정한“대상연금”수령실적이 있는 고객
ㅇ KB국민은행 창구에서 외국통화매매시 현찰매매마진율의 50%를 우대
ㅇ KB국민은행 창구에서 해외 당발송금 시 해외 송금수수료의 50%를 우대"
KB_bank,기타,「KB 나라사랑우대통장」 특약,1,적용범위,"KB나라사랑우대통장(이하 '이 통장'이라 함)거래는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은
예금거래기본약관 및 입출금이자유로운예금약관을 적용합니다."
KB_bank,기타,「KB 나라사랑우대통장」 특약,2,가입대상,"① 이 통장의 가입대상은 실명의 개인인 군인(장교, 부사관, 군 의무복무병(대체복무자 포함), 나라사랑카드
발급대상자 및 소지자, 육·해·공군사관생도, 간호사관생도 등 각급 사관생도, ROTC(학군사관후보생), 학사
장교후보생, 여군사관후보생, 준사관·부사관 후보생 등 각급 장교후보생 및 사관 후보생 포함)으로 합니다.
② 이 통장은 1인 1계좌에 한합니다."
KB_bank,기타,「KB 나라사랑우대통장」 특약,3,예금과목,이 통장의 예금과목은 저축예금으로 합니다.
KB_bank,기타,「KB 나라사랑우대통장」 특약,4,기본이율,이 통장의 이율은 결산일 현재 영업점에 게시한 기본이율을 적용합니다.
KB_bank,기타,「KB 나라사랑우대통장」 특약,5,우대이율,"① 적용대상: 이 통장 가입자가 결산일의 전월 말일을 기준으로 직전 3개월 동안 2개월 이상
다음 각 호의 1에 해당하는 경우 연 1.9%p우대이율을 적용합니다.
1. 이 통장으로 KB국민은행과 급여이체 계약에 의한 국군재정관리단을 통한 급여이체 실적이 있는 경우
2. 이 통장으로 육군「통합자금관리시스템」에 의한 급여이체 실적이 있는 경우
3. 군인공제회에서 KB국민은행으로 제공하는 급여자료 중 이 통장으로 급여이체 실적이 있는 경우
※ 각호 이외의 급여이체는 우대이율이 적용되지 않습니다.
② 적용방법: 이 통장 가입자가 제1항의 적용대상에 해당하는 경우 이 통장의 결산기 평균잔액 중 1백만원
이하의 금액까지는 기본이율과 우대이율을 합산하여 적용하며, 1백만원을 초과하는 금액에 대하여는 기본
이율을 적용합니다."
